created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020-10-15 00:09:22,1.31653157822344e+18,"#Trump’s #COVID Response: He lied to us for months and encouraged us to live recklessly during a #pandemic, and when it got to him he received every top-tier treatment and medication to ensure his survival while our friends and family died alone. Remember that when you #vote.",0.0,0.0,Twitter for iPhone,2579544518.0,Brandon Boyd,ItsBrandonBoyd,I'm just here to talk to myself and hope people are listening.,2014-06-21 00:55:58,145.0,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,2020-10-21 00:01:09.418274651
2020-10-15 00:09:25,1.3165315896990351e+18,@RealRLimbaugh Tell others how #Trump has helped you and your family and your employees!,0.0,0.0,Twitter Web App,102398751.0,NJ MAGA 🇺🇸✝️,NJCommonSense,#Resisting unconstitutional globalist control of NJ.  #MAGA #KAG. Defending the American Way of Life As Founded under God!,2010-01-06 15:26:56,15060.0,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,2020-10-21 00:01:09.791491181
2020-10-15 00:09:30,1.3165316110227497e+18,"@drinisthebest @CBSEveningNews @weijia I think when u look at ALL the trademarks Ivanka got approved from CHINA very shortly after #Trump took office...

He is conning his voters &amp; most are willing to let themselves be lied too...

Some people will actually let u just lie cheat and steal from them.

Its very sad",0.0,0.0,Twitter for Android,7.030616374822257e+17,Mr. Balloon Pimp,mrballoonpimp,I am just a writer of simple thoughts.Everyone shares everything mindlessly I am just a nobody in a world where everyone wants to be a somebody sharing ideas.,2016-02-26 03:38:51,907.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:01:10.164707711
2020-10-15 00:09:33,1.316531622280409e+18,#TrumpRallyIowa #MAGA #KAG #FourMoreYears #Trump #TrumpPence2020 #VoteEarly #Vote2020 #VoteInPerson = SAFER. #VoteRED2020RemoveEveryDemocrat #Democrat are destroying America!! https://t.co/B0sghpUVuC,1.0,0.0,Twitter for iPhone,1.308226211227861e+18,👻🎃Latinas _4_Trump🎃👻 🇺🇸Proud Supporter 🇺🇸,Latinas_4_Trump,"Fellow patriots, yet again this was another attempt 2 silence our voices. I was LOCKED OUT 4 my conservative views and I lost all my followers. Follow back Tnks",2020-09-22 02:07:40,109.0,,,,,,,,,2020-10-21 00:01:10.911140772
2020-10-15 00:09:33,1.3165316240923484e+18,SE Cupp: Trump is #Self-destructing in the eleventh hour - https://t.co/3ruESGhixL - #DonaldTrump #Election,0.0,0.0,The Global Herald,96718576.0,The Global Herald,TheGlobalHerald,Latest news and opinion from The Global Herald online newspaper.,2009-12-14 07:50:31,271.0,,,,,,,,,2020-10-21 00:01:10.537924242
2020-10-15 00:09:35,1.316531630337593e+18,"#Trump : Nous ne sommes pas allés si loin, nous n'avons pas surmonté tant de choses, et nous n'avons pas lutté si durement, pour ensuite rendre notre pays au marais dépravé de Washington ! https://t.co/lILPCmeTpL",25.0,18.0,Twitter Web App,1.1516595520578232e+18,𝗯𝗿𝘂𝗻𝗼lp,brunolp30,"Rédacteur éditorialiste freelance, Animateur radio, Psychosociologue Coach TeamBuilding  #Trump2020 #VenezuelaLibre",2019-07-18 01:06:48,2360.0,France,46.603353999999996,1.8883334999999999,,France,Europe,,,2020-10-21 00:01:11.284357302
2020-10-15 00:09:40,1.3165316526891008e+18,Inside Hunter Biden's murky history of business dealings in China https://t.co/BjModXIuKC via @nypost #HunterBiden #TrumpIsALaughingStock #TrumpPence2020 #Trump #JoeBiden,1.0,1.0,Twitter for iPhone,364373899.0,Jeffrey Hester,Megaphone_Jeff,"Retired P.E. Teacher/Football/Basketball Coach. 85% of #MEDIASUCKS. #MAGA #KAG2020 #TRUMP2020 Motorcyclist, Happily Married.",2011-08-29 17:24:12,4167.0,I live next door to you.,,,,,,,,2020-10-21 00:01:11.657573833
2020-10-15 00:09:40,1.3165316506338386e+18,@OwnTheLibs4 Dream on. You'll need it because Nov. 3 will be a nightmare for #trump and #trumpers,0.0,0.0,Twitter for Android,7.035858025136824e+17,Meredith Janik @msjanikgu1 (Insta),MeredithJanik3,"https://t.co/72nJb9UpJ2, DC to CLE, But NYC girl born and raised, Gov.- Teacher. RPCV, COW'97, HOYA4LIFE",2016-02-27 14:21:42,19.0,"Olmsted Falls, OH",,,,,,,,2020-10-21 00:01:12.030790363
2020-10-15 00:09:47,1.316531682904871e+18,"@morningmika Great idea; since @NBCNews will give #DonaldTrump town hall coverage across all channels, @ABC @CBSNews @CNNPolitics @bpolitics @business should carry @ABCPolitics town hall with @JoeBiden. #BidenTownHall #BidenHarrisLandslide2020 #BoycottMSNBC #2020Elections #Debate2020",0.0,0.0,Twitter for iPhone,146572426.0,Travis “Vote Blue 2020” Leiker,tleiker,Thought leader. Decision maker. Advancing communities and creating opportunity through the public sector and progressive initiatives.,2010-05-21 19:49:23,487.0,"Denver, CO",39.7392364,-104.98486229999999,Denver,United States of America,North America,Colorado,CO,2020-10-21 00:01:12.404006894
2020-10-15 00:09:48,1.3165316871662756e+18,"The Evilness of human beings should be measured in TRUMPS.
.
.

#DonaldTrump #DumpTrump2020 #BidenHarrisToSaveAmerica #TrumpIsALaughingStock #BidenHarris #BidenHarris2020 #TrumpPence2020 #bidenforlatins #LatinosConBiden #VenezolanosConBiden #colombianosconbiden #cubanosconbiden",0.0,0.0,Twitter for iPhone,51540833.0,Andres Vasquez,surepresentante,CEO https://t.co/52o2MRZY55 - https://t.co/NngqgrxbLY - https://t.co/qziyl7tkdI - Co-Fundador VP Cámara de Comercio LGBT de Colombia https://t.co/hCwCLtV7vf y https://t.co/7YYeCcb0VD,2009-06-27 20:06:13,3251.0,"Miami Beach, FL",25.7929198,-80.1353006,Miami Beach,United States of America,North America,Florida,FL,2020-10-21 00:01:12.777223424
2020-10-15 00:09:49,1.3165316890327572e+18,This man is in the wrong profession! He’s a comedian! 😂😂😂 #JoeBiden #Trump https://t.co/eWmLOvYTpQ,0.0,0.0,Twitter for iPhone,346120847.0,Ethan,EthanR_92,It is never too late to be what you might have been. Get free stock by signing up here https://t.co/7QBDBEzeLX,2011-07-31 19:19:05,546.0,"North Carolina, USA",35.6729639,-79.03929190000001,,United States of America,North America,North Carolina,NC,2020-10-21 00:01:13.150439954
2020-10-15 00:09:57,1.316531721358119e+18,"""Product #Review: QAnon: What you need to know as this unhinged, pro-#Trump conspiracy theory grows #News"": https://t.co/Od11DoiUI8",0.0,0.0,RSS Post Syndication,40173650.0,Global News Report,robinsnewswire,"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.",2009-05-15 04:16:20,24486.0,RT's Are FYI Purposes Only,,,,,,,,2020-10-21 00:01:13.523656485
2020-10-15 00:09:58,1.316531728190759e+18,"@MSNBC @SavannahGuthrie Here’s an idea, since @NBCNews has decided to give #DonaldTrump town hall coverage across three channels, @ABC @CBSNews @CNNPolitics @bpolitics @business should carry @ABCPolitics town hall with @JoeBiden. #BidenTownHall #BidenHarrisLandslide2020 #BoycottMSNBC #2020Elections",1.0,0.0,Twitter for iPhone,146572426.0,Travis “Vote Blue 2020” Leiker,tleiker,Thought leader. Decision maker. Advancing communities and creating opportunity through the public sector and progressive initiatives.,2010-05-21 19:49:23,487.0,"Denver, CO",39.7392364,-104.98486229999999,Denver,United States of America,North America,Colorado,CO,2020-10-21 00:01:13.896873015
2020-10-15 00:10:04,1.3165317536501924e+18,#DonaldTrump afirma que se siente como “Superman” tras tomar Regeneron ►https://t.co/f5R77AJj4z https://t.co/QTHuoaXKpL,3.0,0.0,Buffer,204962679.0,El Popular,elpopular_pe,Tu diario El Popular también te informa y entretiene en Twitter. Síguenos y participa de las promociones que tenemos para ti.,2010-10-19 21:23:44,82201.0,Perú,-6.8699697,-75.0458515,,Peru,South America,,,2020-10-21 00:01:14.270089546
2020-10-15 00:10:08,1.3165317693326868e+18,And #Trump really what's the goal. You HAVE EVERYTHING TO END THIS NOW...WHY WAIT.. https://t.co/puu2Ykvls3,1.0,0.0,Twitter for Android,1.3079030118770156e+18,Kelli Leane Riley,KelliLeane,"Air Force Veteran, PATRIOT, QGirl",2020-09-21 04:42:45,398.0,,,,,,,,,2020-10-21 00:01:14.643306076
2020-10-15 00:10:11,1.3165317819070833e+18,"Election is 20 days away, what better way to deface a Biden sign then the Joe Pedo Sticker!! 
Available Now at https://t.co/vppZ5PgP5E
#MAGA #Trump #Trump2020 #TrumpTrain #KAG #1A #2A #A1 #WWG1GWA https://t.co/XE7pYJUGjv",2.0,0.0,Twitter for iPhone,8.39682010222248e+17,🇺🇸Icabad Cartman🇺🇸,IcabadCartman,one californian surrounded by a bunch of stupid. Proud American. I unconditionally love my fellow patriots #MAGA #KAG #Trump #Trump2020 #TrumpTrain #A1 #1A #2A,2017-03-09 03:39:26,19685.0,"Los Angeles, CA",34.0536909,-118.24276599999999,Los Angeles,United States of America,North America,California,CA,2020-10-21 00:01:15.016522606
2020-10-15 00:10:12,1.316531788303528e+18,@Ormeau16 @kevinbossuet @SudRadio En France on défend les français il faut être stupide pour défendre #Trump qui taxe nos entreprises et notre terroir à travers nos viticulteurs. Vous leur crachez à le figure.,0.0,0.0,Twitter for Android,26290563.0,callbass,callbass,,2009-03-24 18:25:00,63.0,Paris,48.856696899999996,2.3514616000000004,Paris,France,Europe,Ile-de-France,IDF,2020-10-21 00:01:15.389739137
2020-10-15 00:10:14,1.316531792749441e+18,"These people that @Acosta is interviewing at another #Trump rally are the reason the #USA is in the situation we're in with the #coronavirus. They don't care if they die? All of them should be in one location so they can infect each other, not us. @andersoncooper @CNN",1.0,0.0,Twitter Web App,290748711.0,Debra Isaacs Schafer,DebraISchafer,"I care about work/life | working parents & caregiving | children, education & differences | nonprofits/social issues | college | food insecure & homeless youth.",2011-04-30 21:03:30,3940.0,Philadelphia area,39.9527237,-75.16352619999999,Philadelphia,United States of America,North America,Pennsylvania,PA,2020-10-21 00:01:15.762955667
2020-10-15 00:10:16,1.3165318044892897e+18,@LawyerSteph Why is this being suppressed by the #fakenewsmedia after they pushed mythical #Trump-#Russia #collusion for YEARS?,0.0,0.0,Twitter Web App,2870008455.0,Priority News Now,WandS_Headlines,Presenting the most significant world news headlines. Follow us to keep up-to-date on the news you need to know.,2014-11-10 03:31:33,834.0,Canada,61.0666922,-107.9917071,,Canada,North America,,,2020-10-21 00:01:16.136172197
2020-10-15 00:10:25,1.3165318402749522e+18,@RealSaavedra @Patriotic_Storm Turn #Trump on @RSBNetwork,0.0,0.0,Twitter Web App,138870199.0,BIBLE MAN ✝️ Jesus' Rapture The Last Day John 6:40,acceptjesusnow,Jesus' #Rapture Prophecy The Last Day. This is the only correct explication of the Rapture ever published. https://t.co/qvS2JBo4l4,2010-04-30 21:28:28,2589.0,"Hemet, California  ",33.7475203,-116.97196840000001,,United States of America,North America,California,CA,2020-10-21 00:01:16.509388728
2020-10-15 00:10:30,1.3165318627062866e+18,"These 2 fucking dummies.
Lol.
#Trump 
#TrumpIsALaughingStock 
#TrumpCrimeFamily 
#Iowa https://t.co/rGceUPu9EV",0.0,0.0,Twitter for Android,3081771.0,匚卂爪乇尺ㄖN 🇨🇦🎧,Carter77,"I coach tennis and take some pictures.
Longboarder. Pearl Jam Addiction since 91'",2007-03-31 21:32:42,204.0,"ÜT: 43.858035,-79.009088",,,,,,,,2020-10-21 00:01:16.882605258
2020-10-15 00:10:31,1.31653186757589e+18,"@bblock29 @charliekirk11 #Putin supports #Trump
#VanillaISIS supports #Trump2020
#ProudBoys support #TrumpPence2020
#PromisesMadePromisesKept #KAG #MAGA #WomenForTrump #LatinosForTrump #BlacksForTrump  #Sturgis2020 .@WHPublicPool .@Yamiche .@weijia .@Acosta .@maddow .@npratc .@ABCPolitics .@PaulaReidCBS",1.0,0.0,Twitter Web App,7.300048000420454e+17,Pierre LaFontaine,MedPierre,"Trying to Make Sense in a World of Contradictions. Some Sarcasm, Some Parody, Lot's of Truth.


Remember:
Every Avalanche begins with a few Snowflakes",2016-05-10 12:01:21,1394.0,,,,,,,,,2020-10-21 00:01:17.255821789
2020-10-15 00:10:42,1.316531911028863e+18,@funder #trump is the biggest liar ever!,0.0,0.0,Twitter for Android,1.3023722726913843e+18,Chuck Cannon,ChuckCa74732124,,2020-09-05 22:25:55,523.0,,,,,,,,,2020-10-21 00:01:17.629038319
2020-10-15 00:10:44,1.316531920424112e+18,"Share, who you are #voting for you don’t have to sign up to take poll #USElection #Election2020  @realDonaldTrump @JoeBiden @POTUS #JoeBiden #DonaldTrump #DonaldJTrump #Potus #Potus45 @djgeetv #djgee #djgeetv #iamdjgee #AmericaFirst #YGRecords",1.0,1.0,Twitter for iPhone,106598395.0,DJ Gee😷🎃,DJGEE,I AM DJ⚡️GEE Turntablist/DJ/Producer @bmi @ranedj @DJGEETV @Serato @Thudrumble @beatjunkies #DJGEE #DJGEETV #IAMDJGEE 🎧🎚https://t.co/oePJiqkWhP https://t.co/woNFTODmkM,2010-01-20 02:20:31,26817.0,"Hamilton, Ontario",43.2560802,-79.8728583,Hamilton,Canada,North America,Ontario,ON,2020-10-21 00:01:18.002254849
2020-10-15 00:10:47,1.316531933363536e+18,"Sweet 16 'super-spreader' party in New York leads to 37 coronavirus cases, $12,000 fine. #Trump brings illness and death to his family, friends, employees and @GOP voters!  He possesses the weakest character of any US President ever! https://t.co/BAAsgmfQQW",0.0,0.0,Twitter for iPad,17620304.0,innovIDrsrchr,Band_Dad,"PID + Lupus + ID research scientist. NCSU Wolfpack sports fan, STEAM school + teacher advocate. Exploring use of social media for Pharma engagement. Foodie",2008-11-25 14:31:22,647.0,"Raleigh, NC",35.7803977,-78.63909890000001,Raleigh,United States of America,North America,North Carolina,NC,2020-10-21 00:01:18.375471380
2020-10-15 00:10:48,1.3165319377674568e+18,#DrainTheSwamp #Biden is so crooked. Everyone around him gets rich. #trump,0.0,0.0,Twitter Web App,2583370613.0,Merk,Merky_Merk,,2014-06-05 01:02:04,3.0,,,,,,,,,2020-10-21 00:01:18.748687910
2020-10-15 00:10:49,1.3165319426707087e+18,#DonaldTrump #RudyGuiliani https://t.co/22RGX095N7,1.0,0.0,Twitter for Android,412036425.0,It Is Merely Me,andThisAndThat,"If you can't feed 100 people then feed just one.      

#SaveTheEarth #ClimateChange #ClimateAction
🇱🇷⚖🗽🌏
#Resist #VoteBlue",2011-11-14 05:49:41,5966.0,Mother Earth,,,,,,,,2020-10-21 00:01:19.121904441
2020-10-15 00:10:56,1.316531972030767e+18,The latest imPerdibles :: highlights for me! https://t.co/LPFvKnbZTo #miami #donaldtrump,0.0,0.0,Paper.li,31020340.0,OZ | Winter is coming,osvaldopavez,"Googler, Runner, Father, Sales lover, Advertising, Internet, Mobile, Strategy, Programmatic and more. Owner of my contents & you can call me -simply- Oz",2009-04-14 01:35:00,957.0,"miami, florida",25.7741728,-80.19362,Miami,United States of America,North America,Florida,FL,2020-10-21 00:01:19.495120971
2020-10-15 00:10:59,1.3165319819795087e+18,@Eric_OTooleMP @OrbitStudios U sound so much like #Trump!  #TrueColours for #Homer,2.0,0.0,Twitter Web App,3024400694.0,ThommytheCat3,worldincrisis1,Defender of Children everywhere. Have utmost respect & love for PEOPLE OF PALESTINE! GAZA GAZA DON'T YOU CRY! PALESTINE WILL NEVER DIE! NO CONS/REPUBS OR DM's.,2015-02-17 20:25:53,2942.0,Planet Earth,34.233137299999996,-102.4107493,,United States of America,North America,Texas,TX,2020-10-21 00:01:19.868337501
2020-10-15 00:11:02,1.3165319979808113e+18,Via @RawStory: It’s been one faceplant after another as Trump and the GOP try to recreate 2016’s perfect storm https://t.co/4NSju3ipQw | #politics #trump #corruption,0.0,1.0,dlvr.it,15182798.0,joshua epstein🏳️‍🌈🖖🏼🗽👨🏼‍💻🇺🇸,thejoshuablog,"Gay Progressive Patriot. #NYC's the greatest city in the world. Trump's a lying, narcissistic sociopath & a racist, septic cunt.🤬 RT’s ≠ endorsements.🏳️‍🌈",2008-06-20 18:32:27,6614.0,new york city,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,2020-10-21 00:01:20.241554032
2020-10-15 00:11:04,1.3165320028841165e+18,"Fascinating #Trump u better read this.  Oh ya, that’s right u don’t know how to read. But #covid ⁦@realDonaldTrump⁩ was here long before it broke out in #China. Covid just decided instead to suddenly go crazy. There’s a very strong finding by https://t.co/192jbxSz0V",0.0,0.0,Twitter for iPhone,7.083387948781363e+17,Swiftly Sherlock,SwiftlySherlock,,2016-03-11 17:08:23,20.0,Canada,61.0666922,-107.9917071,,Canada,North America,,,2020-10-21 00:01:20.614770562
2020-10-15 00:11:09,1.3165320245853553e+18,@blackwomenviews What a load of rubbish. Black communities have had it hard for many years now. Not just the last 4 years. Are u winding me up. Most black films are minimum 20 years old and Tupac was screaming it from the 90s.  So pleasehas everyone in the world lost their memory #icecube #trump,0.0,0.0,Twitter for iPhone,9.54858861135098e+17,pepp,pepp32948008,.....,2018-01-20 23:31:07,3.0,"London, England",51.5073219,-0.1276474,London,United Kingdom,Europe,England,ENG,2020-10-21 00:01:20.987987092
2020-10-15 00:11:09,1.316532025319256e+18,"#Trump: And Chuck Grassley, you don't have to worry about him! He's gonna be around forever!

Crowd: Yaaayyy? 

Me: Please no.",1.0,0.0,Twitter Web App,8436472.0,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",2007-08-26 05:56:11,1185.0,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,2020-10-21 00:01:21.361203623
2020-10-15 00:11:12,1.3165320373443584e+18,"Disgusting, useless, piece of shit government of Turkey!! 

#SanctionTurkey #SanctionErdogan #ShittyAssCountry #Dictator #CBS #NBC #FoxNews #TuckerCarlson #DonaldTrump #USA #HumanRights https://t.co/CETGxIFXox",0.0,1.0,Twitter for Android,22096870.0,Eric Jinoian,EricJinoian,Moderation is for Cowards!,2009-02-27 02:29:12,129.0,Los Angeles,34.0536909,-118.24276599999999,Los Angeles,United States of America,North America,California,CA,2020-10-21 00:01:21.734420153
2020-10-15 00:11:17,1.3165320609835622e+18,"Trump in IOWA making another fantastic speech to 50,000 fellow “Protesters” 😂😂 .... WHAT AN ABSOLUTE LEGEND 👏👏👏💪 #Trump2020Landslide #Trump #Trump2020 #BidenHarrisToSaveAmerica (NOT) ... #Trump2020LandSlideVictory2020",1.0,0.0,Twitter for iPhone,1.315059374868566e+18,Josh Stratton,JoshStratton8,"love cricket, America, Sweden and Portugal, love going on cruises (when i can afford), hate this virus!! Brexit, No FBPE.",2020-10-10 22:40:35,287.0,,,,,,,,,2020-10-21 00:01:22.107636684
2020-10-15 00:11:17,1.3165320607067914e+18,The thought of having to hear the insane ravings of #DonaldTrump for another four years is giving me an ulcer. He is a madman that thrives on attention and has to be stopped. Please Do Not Vote For Donald Trump!,0.0,0.0,Twitter for iPhone,24269325.0,Kim Randall,kimballkan56,I'm a North American Texan American that don't mind saying what I think.I love driving around my Mercedes with the top down in a great country.,2009-03-13 22:26:07,67.0,"Texas, USA",31.8160381,-99.51209859999999,,United States of America,North America,Texas,TX,2020-10-21 00:01:22.480853214
2020-10-15 00:11:21,1.3165320756467794e+18,"I think before #WolfBlitzer or anyone with half a brain pushes #SpeakerPelosi to take a package from the #Republicans, they should have enough sense to know what's in it. They don't. She's looking out for us. They're not. Look at the 1st #stimulus. #Think #CNN @RoKhanna #Trump",0.0,1.0,TweetDeck,16725512.0,JusticeForAll,ZenithUpwards,A human being on fire for justice and love in this crazy world.,2008-10-13 19:12:22,335.0,"Chula Vista, CA",,,,,,,,2020-10-21 00:01:22.854069744
2020-10-15 00:11:27,1.3165321026414715e+18,.@billieeilish is making her voice heard and speaking out against President #DonaldTrump 💪🏽 https://t.co/Xoj1PSkvY1,1.0,0.0,Twitter Media Studio,1.0178278286022328e+18,Cultura Colectiva+,ccplus,Language that inspires.,2018-07-13 17:47:19,12039.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:01:23.227286275
2020-10-15 00:11:37,1.31653214131703e+18,"Some people interviewed at the #TrumpRallyIowa are defiant in the face of #coronavirus and say that they ""got to live their life"". Going to a #Trump rally is life?
Sad, people, sad.",0.0,0.0,Twitter for Android,14063562.0,Badczech,LarryK1152,"Retired Chicago guy. Former IT professional. Big Blackhawks 🏒 fan. Cubs & Bears too. Wish we were back in the 60s. Things suck right now. 
#WearAMask #VoteBlue",2008-03-01 04:01:51,102.0,"Chicago, IL",41.875561600000005,-87.6244212,Chicago,United States of America,North America,Illinois,IL,2020-10-21 00:01:23.600502805
2020-10-15 00:11:41,1.3165321593274737e+18,Unbelievable corruption @realDonaldTrump #trump #firefighters #BlueLivesMatter #corruption #America @ProjectLincoln #GOP #TrumpIsANationalDisgrace https://t.co/79kPVYBWC5,0.0,0.0,Twitter for Android,1321138267.0,The world is a mess!,Scralgy,"Anti-Brexit, Anti-Trump, would prefer people to be nice.",2013-04-01 20:42:13,416.0,,,,,,,,,2020-10-21 00:01:23.973719335
2020-10-15 00:11:46,1.316532179288154e+18,Le président #Trump étrille Twitter et Facebook pour avoir censuré l'article du New York Post sur Hunter Biden https://t.co/iECxNDugBY,28.0,18.0,Twitter Web App,1.1516595520578232e+18,𝗯𝗿𝘂𝗻𝗼lp,brunolp30,"Rédacteur éditorialiste freelance, Animateur radio, Psychosociologue Coach TeamBuilding  #Trump2020 #VenezuelaLibre",2019-07-18 01:06:48,2360.0,France,46.603353999999996,1.8883334999999999,,France,Europe,,,2020-10-21 00:01:24.346935866
2020-10-15 00:11:47,1.3165321858648517e+18,"Amy Coathanger Barrett
💀☠️💀☠️💀☠️💀☠️💀
Taking women back to the 50s
#Trump it's all about HIM!!
#TrumpProjection
#America 
#AmericaOrTrump 
#AmericaNeedsPennsylvania 
#Dump reckless #Trump
#TrumpIsALaughingStock 
#TrumpVirusDeathToll215K 
#TrumpCrimeFamily 
#TrumpTaxes https://t.co/atPymSa25A https://t.co/xOcjYrIuCp",1.0,1.0,Twitter Web App,386395062.0,t Logan,greeneyes3470,"I Really am a nice person,  but Trump makes my horns show!",2011-10-07 06:35:04,263.0,,,,,,,,,2020-10-21 00:01:24.720152396
2020-10-15 00:11:48,1.3165321895138757e+18,"Not all #Evangelicals believe the hype of #DonaldTrump. Evangelicals make up 1/4 of the electorate. No wonder Trump is holding up upside-down Bibles.

https://t.co/RF8vTQwzXS",0.0,0.0,Twitter Web App,123378750.0,Terris Muhammad,Terris_Muhammad,Entrepreneur; Business Consultant; Teacher; Author; Health Enthusiast; Love Exercise; Spiritual; Close to Nature; Great Dancer. Mannatech Independent Associate.,2010-03-15 22:36:40,371.0,Chicago,41.875561600000005,-87.6244212,Chicago,United States of America,North America,Illinois,IL,2020-10-21 00:01:25.093368927
2020-10-15 00:11:50,1.3165321990433382e+18,Sen. John Kennedy: New Hunter Biden report as serious as 'four heart attacks and a stroke' https://t.co/bs6J80755l #FoxNews #HunterBiden #Trump #TrumpIsALaughingStock #JoeBiden #NYPost,1.0,0.0,Twitter for iPhone,364373899.0,Jeffrey Hester,Megaphone_Jeff,"Retired P.E. Teacher/Football/Basketball Coach. 85% of #MEDIASUCKS. #MAGA #KAG2020 #TRUMP2020 Motorcyclist, Happily Married.",2011-08-29 17:24:12,4167.0,I live next door to you.,,,,,,,,2020-10-21 00:01:25.466585457
2020-10-15 00:11:53,1.316532211819131e+18,"SALUD con TALA 114 ❤ COVID 19 Una Sindemia // Confinamiento dice la OMS // Regeneron la cura?
Definen a la COVID-19 como una SINDEMIA
Donald Trump
#sindemia #pandemia #confinamiento #billgates #donaldtrump #regeneron #lancet
https://t.co/zTCv4CNCdD",0.0,0.0,Twitter Web App,268847227.0,Instituto TALADRIZ,SergioTALADRIZ,"Instituto TALADRIZ. Formación profesional en salud.
Educación de calidad con certificación de UTN.
Cursos con orientación laboral.",2011-03-19 15:53:15,998.0,Argentina,-34.9964963,-64.9672817,,Argentina,South America,,,2020-10-21 00:01:25.839801987
2020-10-15 00:12:01,1.3165322453986058e+18,Hey #DonaldTrump There is a 0.0000031% chance of voter fraud....,0.0,0.0,Twitter Web App,1.1486713219092562e+18,Please VOTE,votebyedon2020,Just an American citizen who wants the best for their country.,2019-07-09 19:12:39,0.0,The White House,,,,,,,,2020-10-21 00:01:26.213018518
2020-10-15 00:12:04,1.3165322567863296e+18,@MediasetTgcom24 Se il Presidente #Trump boicotta FB e Twitter noi alleati faremo lo stesso. We trust in #Trump,0.0,0.0,Twitter Web App,435353315.0,StevedarQ🇮🇹🇺🇲🆓,Stevedark79,"Chi rinuncia alla libertà per raggiungere la sicurezza, non merita né la libertà né la sicurezza. (Benjamin Franklin)",2011-12-12 23:44:55,279.0,,,,,,,,,2020-10-21 00:01:26.586235048
2020-10-15 00:12:10,1.316532280177963e+18,"#trump &amp; #maga #magots 
Do #US all a #favor then just #drink the #darn #koolaid and put end to #crazy &amp; won't #spread #COVID19 #COVID19 to #innocent #people's #lives that do #care #about it!",0.0,0.0,Twitter Web App,1.0892621673948406e+18,Actionnow1🇺🇸🌊🌊💧💙🌈🕊🗽🕆🐋🐳 FBR  bluewave,ActionnowI,"God's babies and children ripped from their parents.Put in cages and tents. This is not what USA stands for!
Get these babies reunited back.😢
#resist #bluewave",2019-01-26 20:41:53,4010.0,Build bridges🌊🌊🌈🗽not walls,,,,,,,,2020-10-21 00:01:26.959451579
2020-10-15 00:12:13,1.31653229489997e+18,"I wonder if they are playing this song at Trump's ""super spreader"" rallies?  https://t.co/AmZntClQeO  #Trump #Election2020 #SuperSpreaderTrump #TrumpRally",0.0,0.0,Twitter Web App,1.2894059896288952e+18,Refragium,refragium,I call balls and strikes.,2020-08-01 03:43:35,4.0,,,,,,,,,2020-10-21 00:01:27.332668109
2020-10-15 00:12:16,1.316532304504918e+18,@Ordinary1World I have long thought since this whole #trump mess started that almost all the magic answers to everything criminal involving everyone and all the countries were located at @DeutscheBank,0.0,0.0,Twitter for iPad,1.1824041782720184e+18,hkb3,hkb35,"Art, Photography , Self Employed, Metal Guitar virtuoso, X-republican, 20 years of Kung Fu, ❤️Dogs & Pets. My lightsaber fires up BLUE.",2019-10-10 21:15:15,555.0,South Central Pa ,34.946487,126.6537433,Naju-si,South Korea,Asia,Jeollanam-do,,2020-10-21 00:01:28.079101170
2020-10-15 00:12:16,1.3165323063923425e+18,"@Grammy9175 @deb6246 WAKE UP!  The unidentified military/police people dispatched by #DonaldTrump having NOTHING to do with LAW or ORDER.  They are intimidation, against citizens paid for with tax dollars.  Trying to prosecute protesters (1st amendment protected) as FELONS is intimidation.  #CNN #GOP",0.0,0.0,Twitter Web App,1.289307389318103e+18,BLUNT,BLUNT05194958,Black Lives Matter MOST!  Stop hunting African Americans!  Black Trans are most hunted.  The Post Office matters too!  Federal unemployment money is critical!,2020-07-31 21:10:19,387.0,Women's & Gay's Equality,,,,,,,,2020-10-21 00:01:27.705884639
2020-10-15 00:12:22,1.3165323317049958e+18,@kevinbossuet @SudRadio Défendre le bilan de #Trump qui s'est fait au détriment de nos emplois de nos agriculteurs de nos entreprises en taxant nos viticulteurs. Aucun mot pour eux. Vous êtes un traître.,0.0,0.0,Twitter for Android,26290563.0,callbass,callbass,,2009-03-24 18:25:00,63.0,Paris,48.856696899999996,2.3514616000000004,Paris,France,Europe,Ile-de-France,IDF,2020-10-21 00:01:28.452317700
